Scan File_Name;TANAP Boundaries;TANAP ID;Subdocument boundaries;Type of non-document page
NL-HaNA_1.04.02_2775_0001;;;;Cover
NL-HaNA_1.04.02_2775_0002;;;;Empty
NL-HaNA_1.04.02_2775_0003;;;;Empty
NL-HaNA_1.04.02_2775_0004;;;;Empty
NL-HaNA_1.04.02_2775_0005;;;;Empty
NL-HaNA_1.04.02_2775_0006;;;;Empty
NL-HaNA_1.04.02_2775_0007;;;;Table of contents
NL-HaNA_1.04.02_2775_0008;;;;Table of contents
NL-HaNA_1.04.02_2775_0009;;;;Table of contents
NL-HaNA_1.04.02_2775_0010;;;;Table of contents
NL-HaNA_1.04.02_2775_0011;;;;Table of contents
NL-HaNA_1.04.02_2775_0012;;;;Table of contents
NL-HaNA_1.04.02_2775_0013;;;;Table of contents
NL-HaNA_1.04.02_2775_0014;;;;Table of contents
NL-HaNA_1.04.02_2775_0015;START;72160;;
NL-HaNA_1.04.02_2775_0016;;72160;;
NL-HaNA_1.04.02_2775_0017;;72160;;
NL-HaNA_1.04.02_2775_0018;;72160;;
NL-HaNA_1.04.02_2775_0019;;72160;;
NL-HaNA_1.04.02_2775_0020;;72160;;
NL-HaNA_1.04.02_2775_0021;;72160;;
NL-HaNA_1.04.02_2775_0022;;72160;;
NL-HaNA_1.04.02_2775_0023;;72160;;
NL-HaNA_1.04.02_2775_0024;;72160;;
NL-HaNA_1.04.02_2775_0025;;72160;;
NL-HaNA_1.04.02_2775_0026;END;72160;;
NL-HaNA_1.04.02_2775_0027;;;;Empty
NL-HaNA_1.04.02_2775_0028;;;;Document title page
NL-HaNA_1.04.02_2775_0029;START;72161;;
NL-HaNA_1.04.02_2775_0030;;72161;;
NL-HaNA_1.04.02_2775_0031;END;72161;;
NL-HaNA_1.04.02_2775_0032;;;;Document title page
NL-HaNA_1.04.02_2775_0033;START;72162;START;
NL-HaNA_1.04.02_2775_0034;;72162;;
NL-HaNA_1.04.02_2775_0035;;72162;;
NL-HaNA_1.04.02_2775_0036;;72162;;
NL-HaNA_1.04.02_2775_0037;;72162;;
NL-HaNA_1.04.02_2775_0038;;72162;;
NL-HaNA_1.04.02_2775_0039;;72162;;
NL-HaNA_1.04.02_2775_0040;;72162;;
NL-HaNA_1.04.02_2775_0041;;72162;;
NL-HaNA_1.04.02_2775_0042;;72162;;
NL-HaNA_1.04.02_2775_0043;;72162;;
NL-HaNA_1.04.02_2775_0044;;72162;;
NL-HaNA_1.04.02_2775_0045;;72162;;
NL-HaNA_1.04.02_2775_0046;;72162;;
NL-HaNA_1.04.02_2775_0047;;72162;;
NL-HaNA_1.04.02_2775_0048;;72162;;
NL-HaNA_1.04.02_2775_0049;;72162;;
NL-HaNA_1.04.02_2775_0050;;72162;;
NL-HaNA_1.04.02_2775_0051;;72162;;
NL-HaNA_1.04.02_2775_0052;;72162;;
NL-HaNA_1.04.02_2775_0053;;72162;;
NL-HaNA_1.04.02_2775_0054;;72162;;
NL-HaNA_1.04.02_2775_0055;;72162;;
NL-HaNA_1.04.02_2775_0056;;72162;;
NL-HaNA_1.04.02_2775_0057;;72162;;
NL-HaNA_1.04.02_2775_0058;;72162;;
NL-HaNA_1.04.02_2775_0059;;72162;;
NL-HaNA_1.04.02_2775_0060;;72162;;
NL-HaNA_1.04.02_2775_0061;;72162;;
NL-HaNA_1.04.02_2775_0062;;72162;;
NL-HaNA_1.04.02_2775_0063;;72162;;
NL-HaNA_1.04.02_2775_0064;;72162;;
NL-HaNA_1.04.02_2775_0065;;72162;;
NL-HaNA_1.04.02_2775_0066;;72162;;
NL-HaNA_1.04.02_2775_0067;;72162;;
NL-HaNA_1.04.02_2775_0068;;72162;;
NL-HaNA_1.04.02_2775_0069;;72162;;
NL-HaNA_1.04.02_2775_0070;;72162;;
NL-HaNA_1.04.02_2775_0071;;72162;;
NL-HaNA_1.04.02_2775_0072;;72162;;
NL-HaNA_1.04.02_2775_0073;;72162;;
NL-HaNA_1.04.02_2775_0074;;72162;;
NL-HaNA_1.04.02_2775_0075;;72162;;
NL-HaNA_1.04.02_2775_0076;;72162;;
NL-HaNA_1.04.02_2775_0077;;72162;;
NL-HaNA_1.04.02_2775_0078;;72162;;
NL-HaNA_1.04.02_2775_0079;;72162;;
NL-HaNA_1.04.02_2775_0080;;72162;;
NL-HaNA_1.04.02_2775_0081;;72162;;
NL-HaNA_1.04.02_2775_0082;;72162;;
NL-HaNA_1.04.02_2775_0083;;72162;;
NL-HaNA_1.04.02_2775_0084;;72162;;
NL-HaNA_1.04.02_2775_0085;;72162;;
NL-HaNA_1.04.02_2775_0086;;72162;;
NL-HaNA_1.04.02_2775_0087;;72162;;
