Scan File_Name;TANAP Boundaries;TANAP ID;Subdocument boundaries;Type of non-document page
NL-HaNA_1.04.02_8834_0001;;;;Cover
NL-HaNA_1.04.02_8834_0002;;;;Empty
NL-HaNA_1.04.02_8834_0003;;;;Section title page
NL-HaNA_1.04.02_8834_0004;;;;Empty
NL-HaNA_1.04.02_8834_0005;;;;Table of contents
NL-HaNA_1.04.02_8834_0006;;;;Table of contents
NL-HaNA_1.04.02_8834_0007;;;;Table of contents
NL-HaNA_1.04.02_8834_0008;;;;Table of contents
NL-HaNA_1.04.02_8834_0009;START;156707;;
NL-HaNA_1.04.02_8834_0010;;156707;;
NL-HaNA_1.04.02_8834_0011;;156707;;
NL-HaNA_1.04.02_8834_0012;;156707;;
NL-HaNA_1.04.02_8834_0013;END;156707;;
NL-HaNA_1.04.02_8834_0014;START;156708;;
NL-HaNA_1.04.02_8834_0015;;156708;;
NL-HaNA_1.04.02_8834_0016;;156708;;
NL-HaNA_1.04.02_8834_0017;;156708;;
NL-HaNA_1.04.02_8834_0018;;156708;;
NL-HaNA_1.04.02_8834_0019;;156708;;
NL-HaNA_1.04.02_8834_0020;;156708;;
NL-HaNA_1.04.02_8834_0021;;156708;;
NL-HaNA_1.04.02_8834_0022;;156708;;
NL-HaNA_1.04.02_8834_0023;;156708;;
NL-HaNA_1.04.02_8834_0024;;156708;;
NL-HaNA_1.04.02_8834_0025;;156708;;
NL-HaNA_1.04.02_8834_0026;;156708;;
NL-HaNA_1.04.02_8834_0027;;156708;;
NL-HaNA_1.04.02_8834_0028;;156708;;
NL-HaNA_1.04.02_8834_0029;;156708;;
NL-HaNA_1.04.02_8834_0030;;156708;;
NL-HaNA_1.04.02_8834_0031;;156708;;
NL-HaNA_1.04.02_8834_0032;;156708;;
NL-HaNA_1.04.02_8834_0033;;156708;;
NL-HaNA_1.04.02_8834_0034;;156708;;
NL-HaNA_1.04.02_8834_0035;;156708;;
NL-HaNA_1.04.02_8834_0036;;156708;;
NL-HaNA_1.04.02_8834_0037;;156708;;
NL-HaNA_1.04.02_8834_0038;;156708;;
NL-HaNA_1.04.02_8834_0039;;156708;;
NL-HaNA_1.04.02_8834_0040;;156708;;
NL-HaNA_1.04.02_8834_0041;;156708;;
NL-HaNA_1.04.02_8834_0042;;156708;;
NL-HaNA_1.04.02_8834_0043;;156708;;
NL-HaNA_1.04.02_8834_0044;;156708;;
