Scan File_Name;TANAP Boundaries;TANAP ID;Subdocument boundaries;Type of non-document page
NL-HaNA_1.04.02_8121_0001;;;;Cover
NL-HaNA_1.04.02_8121_0002;;;;Empty
NL-HaNA_1.04.02_8121_0003;;;;Section title page
NL-HaNA_1.04.02_8121_0004;;;;Empty
NL-HaNA_1.04.02_8121_0005;;;;Table of contents
NL-HaNA_1.04.02_8121_0006;;;;Empty
NL-HaNA_1.04.02_8121_0007;;;;Empty
NL-HaNA_1.04.02_8121_0008;SAME AS NL-HaNA_1.04.02_8121_0010;;;
NL-HaNA_1.04.02_8121_0009;SAME AS NL-HaNA_1.04.02_8121_0011;;;
NL-HaNA_1.04.02_8121_0010;;;;Empty
NL-HaNA_1.04.02_8121_0011;START;135965;;
NL-HaNA_1.04.02_8121_0012;END;135965;;
NL-HaNA_1.04.02_8121_0013;START;135966;;
NL-HaNA_1.04.02_8121_0014;;135966;;
NL-HaNA_1.04.02_8121_0015;;135966;;
NL-HaNA_1.04.02_8121_0016;;135966;;
NL-HaNA_1.04.02_8121_0017;;135966;;
NL-HaNA_1.04.02_8121_0018;;135966;;
NL-HaNA_1.04.02_8121_0019;;135966;START;
NL-HaNA_1.04.02_8121_0020;;135966;;
NL-HaNA_1.04.02_8121_0021;;135966;;
NL-HaNA_1.04.02_8121_0022;;135966;;
NL-HaNA_1.04.02_8121_0023;;135966;;
NL-HaNA_1.04.02_8121_0024;;135966;;
NL-HaNA_1.04.02_8121_0025;;135966;;
NL-HaNA_1.04.02_8121_0026;;135966;END/START;
NL-HaNA_1.04.02_8121_0027;;135966;;
NL-HaNA_1.04.02_8121_0028;;135966;;
NL-HaNA_1.04.02_8121_0029;;135966;;
NL-HaNA_1.04.02_8121_0030;;135966;;
NL-HaNA_1.04.02_8121_0031;;135966;;
NL-HaNA_1.04.02_8121_0032;;135966;;
NL-HaNA_1.04.02_8121_0033;;135966;;
NL-HaNA_1.04.02_8121_0034;;135966;;
NL-HaNA_1.04.02_8121_0035;;135966;;
NL-HaNA_1.04.02_8121_0036;;135966;;
NL-HaNA_1.04.02_8121_0037;;135966;;
NL-HaNA_1.04.02_8121_0038;;135966;;
NL-HaNA_1.04.02_8121_0039;;135966;;
NL-HaNA_1.04.02_8121_0040;;135966;;
NL-HaNA_1.04.02_8121_0041;;135966;;
NL-HaNA_1.04.02_8121_0042;;135966;;
NL-HaNA_1.04.02_8121_0043;;135966;;
NL-HaNA_1.04.02_8121_0044;END;135966;END;
NL-HaNA_1.04.02_8121_0045;START;135967;;
NL-HaNA_1.04.02_8121_0046;END;135967;;
NL-HaNA_1.04.02_8121_0047;START;135968;START;
NL-HaNA_1.04.02_8121_0048;;135968;END/START;
NL-HaNA_1.04.02_8121_0049;;135968;;
NL-HaNA_1.04.02_8121_0050;;135968;;
NL-HaNA_1.04.02_8121_0051;;135968;;
NL-HaNA_1.04.02_8121_0052;;135968;;
NL-HaNA_1.04.02_8121_0053;;135968;;
NL-HaNA_1.04.02_8121_0054;;135968;;
NL-HaNA_1.04.02_8121_0055;;135968;;
NL-HaNA_1.04.02_8121_0056;;135968;;
NL-HaNA_1.04.02_8121_0057;;135968;;
NL-HaNA_1.04.02_8121_0058;;135968;;
NL-HaNA_1.04.02_8121_0059;;135968;;
NL-HaNA_1.04.02_8121_0060;;135968;;
NL-HaNA_1.04.02_8121_0061;;135968;;
NL-HaNA_1.04.02_8121_0062;;135968;;
NL-HaNA_1.04.02_8121_0063;;135968;;
NL-HaNA_1.04.02_8121_0064;;135968;;
NL-HaNA_1.04.02_8121_0065;;135968;;
NL-HaNA_1.04.02_8121_0066;;135968;;
NL-HaNA_1.04.02_8121_0067;;135968;;
NL-HaNA_1.04.02_8121_0068;;135968;;
NL-HaNA_1.04.02_8121_0069;;135968;;
NL-HaNA_1.04.02_8121_0070;;135968;;
NL-HaNA_1.04.02_8121_0071;;135968;;
NL-HaNA_1.04.02_8121_0072;;135968;;
NL-HaNA_1.04.02_8121_0073;;135968;;
NL-HaNA_1.04.02_8121_0074;;135968;;
NL-HaNA_1.04.02_8121_0075;;135968;;
NL-HaNA_1.04.02_8121_0076;;135968;;
NL-HaNA_1.04.02_8121_0077;;135968;;
NL-HaNA_1.04.02_8121_0078;;135968;;
NL-HaNA_1.04.02_8121_0079;;135968;;
NL-HaNA_1.04.02_8121_0080;;135968;;
NL-HaNA_1.04.02_8121_0081;;135968;;
NL-HaNA_1.04.02_8121_0082;;135968;;
NL-HaNA_1.04.02_8121_0083;;135968;;
NL-HaNA_1.04.02_8121_0084;;135968;;
NL-HaNA_1.04.02_8121_0085;;135968;;
NL-HaNA_1.04.02_8121_0086;;135968;;
NL-HaNA_1.04.02_8121_0087;;135968;;
NL-HaNA_1.04.02_8121_0088;;135968;;
NL-HaNA_1.04.02_8121_0089;;135968;;
NL-HaNA_1.04.02_8121_0090;;135968;;
NL-HaNA_1.04.02_8121_0091;;135968;;
NL-HaNA_1.04.02_8121_0092;;135968;;
NL-HaNA_1.04.02_8121_0093;;135968;;
NL-HaNA_1.04.02_8121_0094;;135968;;
NL-HaNA_1.04.02_8121_0095;;135968;;
NL-HaNA_1.04.02_8121_0096;;135968;;
NL-HaNA_1.04.02_8121_0097;;135968;;
NL-HaNA_1.04.02_8121_0098;;135968;;
NL-HaNA_1.04.02_8121_0099;;135968;;
NL-HaNA_1.04.02_8121_0100;;135968;;
NL-HaNA_1.04.02_8121_0101;;135968;;
NL-HaNA_1.04.02_8121_0102;;135968;;
NL-HaNA_1.04.02_8121_0103;;135968;;
NL-HaNA_1.04.02_8121_0104;;135968;;
NL-HaNA_1.04.02_8121_0105;;135968;;
NL-HaNA_1.04.02_8121_0106;;135968;;
